intent,actor,turn,text
120.4,Oliver,,"I said, equipment and discover"
120.4,Oliver,,"Um,"
120.4,Oliver,," So it looks like um Farrah and I circled at the beginning, we circled the microscope, because that seemed like the equipment that was probably used to see the water that was so small, but um"
120.4,Oliver,,"Um, yeah"
120.4,Oliver,,"Oh yeah, um, well actually, at the end, maybe I'm thinking a little differently um like, I was thinking, so you'll have to use all the things to discover the water, is that the idea?"
120.4,Oliver,,"Um, yeah"
120.4,Oliver,, So I was thinking when you said like more detailed like that we need to use like
120.4,Oliver,,"So my answer was, I said no because it's not ready yet"
120.4,Oliver,,"Um, I"
120.4,Oliver,," You know what I mean like that we can't, we can't just use the water because it's all ice, you know"
120.4,Oliver,,"Yeah, I kind of had a similar thought that basically no it's not ready yet"
120.4,Oliver,, If we're right then what's wrong with with my answer?
120.4,Oliver,,"Well, I mean, I, I circled the same thing as Farrah"
120.4,Oliver,," Um, so I guess I mean I don't know why I'm in this group"
120.4,Oliver,,"Um, okay, well i i had the same answer as Farrah cuz I I said the thing, the same thing about how they went um, so you need a scientific tool called a microscope to look really closely um cuz"
120.4,Oliver,,um okay so basically what I said okay so initially what I had said was that I circled the same as Farrah Farrah
120.4,Oliver,,"i'm so actually I understood a lot, so I was thinking about it, and then, when you were talking to Luis and Jasper, it really made me think that like"
120.4,Oliver,,I circled ah microscope
120.4,Oliver,,That
120.4,Oliver,,"edu: The same ones, I guess, everybody else because also the only two that I saw"
120.4,Oliver,,harvard
120.4,Oliver,,teachtoreacheveryreader@gse
120.4,Oliver,,yeah um well I took all the same thing
120.4,Oliver,,"Well, I was looking at my answer when you told us to all look for where we found everything, but I circled the last sentence, just like Farrah"
120.4,Oliver,," So I was just trying to think if what you told Farrah, I guess, is the same for me"
120.4,Oliver,,"um yeah, I guess, for me, I, so I read that they weren't going to put a moon base on the moon, maybe by 2024 That was the goal, and I was wondering like"
120.4,Oliver,,"um so yeah I thought that Farrah was right and I, I found that evidence myself what I noticed was that"
120.4,Oliver,,"Well, so I actually have my opinion is that water um yeah I can see that it's valuable like it's not that it's not valuable"
120.4,Oliver,,"yeah so I said i'm like Farrah I said no, because it's not ready yet"
120.4,Oliver,,Same thing
120.4,Oliver,,I have that same answer us Farrah
120.4,Oliver,,"i'm sorry teacher, but I was just looking at the clock and it's time for the next group so we'll have to see you later"
120.4,Oliver,, So I don't think there is another answer
120.4,Oliver,,"Well, I mean, it was this-- I think that's the right answer though because it talked about the equipment and what it does, and it's looking at the water"
120.4,Oliver,,"edu: Okay, well, I I had a circle, the same thing I Farrah because mine came from the third paragraph to it says um"
120.4,Oliver,,harvard
120.4,Oliver,,teachtoreacheveryreader@gse
120.4,Oliver,,"Oh, I'm so sorry but I just looked at the clock and actually it's time for us to go to lunch"
120.4,Oliver,,"Okay, it's on scientists to use a microscope to discover water on the moon, and I found my answer in paragraph three"
120.4,Oliver,,"Yeah, well,"
120.4,Oliver,," Sorry to answer because you can told Jazmin, but I still don't really understand why it's not the microscope from Part three, because that's also equipment and they also needed to find the water"
120.4,Oliver,," I'm like, I know you said that"
120.4,Oliver,,"Well, um, this is Oliver I heard you say Lunar Orbiter"
120.4,Oliver,,"Well, we agree that the microscope was a piece of equipment and they probably used it to to look at the water and then the only other piece of equipment we saw was the small machine"
120.4,Oliver,,Okay
120.4,Oliver,," Well, I think the key word as equipment, because you have to know that you're looking to find a tool to answer the question"
120.4,Oliver,," So I'm not sure I agree with Jazmin, because what I'm thinking is, if the water is so small that you can't even see it without a microscope, then how can you find it if you can't even see it"
120.4,Oliver,,I do have a question
120.4,Oliver,, Yes
120.4,Oliver,,"Oh yeah okay well yeah cuz my, my first answer was the same as some animals about the microscope"
120.4,Oliver,," I don't see why it's not the miscroscope, because it sounds like they used that too, right?"
120.4,Oliver,," as Farrah, and, and I still don't"
120.4,Oliver,,"I get that they sent the lunar orbiter, but I cricled the same answer"
120.4,Oliver,, AND NOW
120.4,Oliver,,Okay
120.4,Oliver,," Um, so I thought the microscope"
120.4,Oliver,, IT WAS THE RIGHT ANSWER
120.4,Oliver,," Well, now I know about the lunar orbiter is the right answer, but I don't really know how I would have known that I'm without without Jazmin telling us"
120.4,Oliver,,"Okay, so, um, I think, a part that you're talking about is the part in part two, where it says about looking for the ice deposits, because I guess the water was not just water"
120.4,Oliver,, It was ice and they found it as ice ice form
120.4,Oliver,, But there was one other tool
120.4,Oliver,,"Okay, well, um, before we have said down microscope, and I think we still bought kind of think about microscope might be right"
120.4,Oliver,, And that was the Lunar Orbiter
120.4,Oliver,,Yeah
120.4,Oliver,," Um, so my answer is the microscope"
120.4,Oliver,, Can I go
120.4,Oliver,,Yes
120.4,Oliver,, So thank you so much
120.4,Oliver,,"On actually I just looked up clock and we have to build a lunch, but I wanted to say thank you so much for having us look back at the text and look for really detailed answers on that was really helpful"
120.4,Oliver,,"Yeah, so, um, we have to go to lunch, but I wanted to say thank you because you listened to each one of our answers and you asked every one of us"
120.4,Oliver,,"Um, yeah, it's all what equipment did scientists to was to discover water on the moon"
120.4,Oliver,,um the question is asking what equipment scientists use to discover water on the moon
120.4,Oliver,,um yeah so um they said it's microscopic um they also said it's ice
120.4,Oliver,,um yeah so I circled the same thing as some fan oh okay
120.4,Oliver,,What okay um I just had a quick question because all that stuff about the plume of dust and everything that's really cool but I don't know how I want to know that i'm
120.4,Oliver,,"Okay yeah I was saying, I was thinking well it says it'll land at the south Pole and look for ice deposits in a large polar crater"
120.4,Oliver,,"Yeah sorry to interrupt you teacher, but I was just looking at the clock and it's actually time for us to go so well i'll see you later okay"
120.4,Oliver,,um well i've just been kind of listening to what everybody else was saying um so I haven't changed mine yet um
120.4,Oliver,,um yeah well I had circled the same thing as Farrah
120.4,Oliver,," I circled that last sentence in paragraph three, you need a scientific tool called a microscope to look really closely"
120.4,Oliver,,"Well, I was talking about the grand Canyon I was talking about remember"
120.4,Oliver,,"um well, so I said the same thing as Farrah about the microscope um because that's a scientific tool and they talked about in the story"
120.4,Oliver,, don't you need a microscope
120.4,Oliver,,"yeah well um it's sort of sounding like lunar orbiter's the right answer um, but I still think there's evidence about the microscope um how can you find something if it's too small to see"
120.4,Oliver,,yeah I can share so
120.4,Oliver,,"Okay Well, this is so, I changed my answer so first I said the microscope like Farrah did, but now now, I think, maybe they were just saying that it's really small so"
120.4,Oliver,,"yeah it's really, really interesting um and one thing I thought was really kind of especially interesting about it was that on when they found the water, it was so small"
120.4,Oliver,,"um well, I thought equipment also um like Farrah did um but I guess another important word would probably be water"
120.4,Oliver,,Um yeah we both circled the microscope
120.4,Oliver,,"Okay um so I wasn't sure, but I heard Chris and Luis saying that Jazmin's  answer was right, so I I said um NASA sent the lunar orbiter to discover water on the moon"
120.4,Oliver,,um well investigate makes me think of like a detective searching for clues
120.4,Oliver,,Agile Teacher Lab: And I got this
120.4,Oliver,,"yeah well I think we did, but i'm still a little confused about why it's my not the microscope like why that isn't exactly the right answer"
120.4,Oliver,," Because I was sort of thinking, how can you discover something if you can't even see it yeah I mean, I guess, I guess they use that small machine, but I still think that microscope is the right answer"
120.4,Oliver,,What did you discover for that I said find
120.4,Oliver,,"Yeah, yeah well so um it sounds like the right answer is actually the Lunar orbiter and"
120.4,Oliver,,yeah okay well I forgot the same answer as Farrah that is um microscope
120.4,Oliver,,yeah um
120.4,Oliver,,yeah I circled the same as Farrah
120.4,Oliver,,"um yeah well, I would just say i'm actually I circled the same as Farrah"
120.4,Oliver,,I know teacher i'm sorry to interrupt but it looks like it's actually time for us to go i'm so off to see you later okay
120.4,Oliver,,"um yeah well, I suppose same thing as Farrah"
120.4,Oliver,,teachtoreacheveryreader@gse
120.4,Oliver,,"edu: Okay yeah I got it so what the teacher saying Farrah it's a microscope was used to look at the water, but the Lunar orbiter it was used to look for the water"
120.4,Oliver,,harvard
120.4,Oliver,,yeah I think the microscope was the equipment they used
120.4,Oliver,,"Oh yeah we both said for the appointment, we both said i'm microscope"
120.3,Oliver,,I can read it
120.3,Oliver,, So question one is what equipment did scientists use to discover water on the moon
120.3,Oliver,,"Um, yeah, okay"
120.3,Oliver,,"Oh yeah, sure"
120.3,Oliver,," Okay, NASA sent a small machine called a lunar orbiter to investigate"
120.3,Oliver,, Okay
120.3,Oliver,,Sorry to interrupt Mr Teacher
120.3,Oliver,, But I was just looking at the clock and it's time for us to go to lunch so we'll have to see you again later
120.3,Oliver,," Okay, so, paragraph two, um, let's see"
120.3,Oliver,,sure
120.3,Oliver,," These ice deposits are very small, scientists said that one--"
120.3,Oliver,,"Okay, um, NASA sent a small machine called a lunar orbiter to investigate"
120.3,Oliver,, This lunar orbiter orbiter will land at the Moon South Pole and look for ice deposits in a large polar crater
120.3,Oliver,,The Lunar Orbiter will land at the moon South Pole and look for ice deposits in a large polar crater
120.3,Oliver,,I'm not sure
120.3,Oliver,," So it says, um, is there convincing evidence that water on the moon would be valuable"
120.3,Oliver,,Sure
120.3,Oliver,, Okay
120.3,Oliver,," Okay, so, um,"
120.3,Oliver,,"Um, yeah, I can read it"
120.3,Oliver,,"Yeah, I can do it"
120.3,Oliver,,"Okay, so it says on your needle scientific tool called a microscope to look really closely"
120.3,Oliver,,Um okay
120.3,Oliver,, These ice deposits are very small
120.3,Oliver,, This lunar orbiter looks for ice deposits in a large polar crater
120.3,Oliver,," Um second paragraph, and number two, NASA sent a small machine called a lunar orbiter to investigate"
